Movie Name,Address,Rating,Year,Date,Closed Captioning,Zip,Park Name
Mr. Smith Goes to Washington,"Island Terrace Apartments, 6430, South Stony Island Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",NR,2015,2015-07-20,N,60637,Jackson Park
Teenage Mutant Ninja Turtles (2014),"2212, West Argyle Street, Ravenswood, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",PG-13,2015,2015-06-13,Y,60625,Winnemac Park
Batman Returns,"Columbus Dr & Randolph St, East Randolph Drive, New East Side, Loop, Chicago, South Chicago Township, Cook County, Illinois, 60603, United States",NR,2015,2015-08-31,N,60602,Grant Park
Sister Act,"John B. Drake Elementary School, South Dearborn Street, Dearborn Homes, Douglas, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2015,2015-08-07,Y,60616,Williams (Daniel Hale) Park
The Boxtrolls,"Home Run Inn Pizzeria, 4254, West 31st Street, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",PG,2015,2015-07-08,Y,60623,Piotrowski Park
Night at the Museum: Secret of the Tomb,"11636, South Ada Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60643, United States",PG,2015,2015-08-21,Y,60643,Cooper Park
Annie (2014),"201, East 111th Street, Arcade Row, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",PG,2015,2015-07-09,Y,60628,Palmer Park
Into the Woods,"1119, West Cullerton Street, Pilsen, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",PG,2015,2015-06-19,Y,60608,Dvorak Park
Anchorman: The Legend of Ron Burgundy,"Glessner Center, 130, South Jefferson Street, West Loop Gate, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",PG,2015,2015-07-27,Y,60606,Heritage Green Park
The Social Network,"The Garden - Chicago Dirt Jumps, 3400, North Rockwell Street, North Center, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG-13,2015,2015-07-23,Y,60618,Clark (Richard) Playlot Park
E.T. The Extra-Terrestrial,"Pioner Park Mini Golf, 7135, North Harlem Avenue, Edison Park, Niles, Jefferson Township, Cook County, Illinois, 60714, United States",PG,2015,2015-06-25,Y,60631,Brooks Park
When the Game Stands Tall,"6501-6503, South Racine Avenue, Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",PG,2015,2015-07-16,Y,60636,Ogden Park
Guardians of the Galaxy,"2900, South Poplar Avenue, Bridgeport, Chicago, South Chicago Township, Cook County, Illinois, 60608, United States",PG-13,2015,2015-08-18,Y,60608,McGuane Park
Paddington,"3020, North Hoyne Avenue, Bricktown, North Center, Chicago, Lake View Township, Cook County, Illinois, 60618, United States",PG,2015,2015-08-13,Y,60618,Hamlin Park
Tommy Boy,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2015,2015-08-26,Y,60614,Lincoln Park
The Mighty Macs,"Beverly Park Fieldhouse, 2460, West 102nd Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",G,2015,2015-07-14,Y,60655,Beverly Park
Frozen,"6729, North Sacramento Avenue, Little India, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",PG,2015,2015-08-03,Y,60645,Chippewa Park
Guardians of the Galaxy,"West Wrightwood Avenue, Wrightwood Neighbors, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2015,2015-08-16,Y,60614,Jonquil Playlot Park
"Alexander and the Terrible, Horrible, No Good, Very Bad Day","AT&T Mitchell Central Office, 3032, East 130th Street, Avalon Trails, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States",PG,2015,2015-08-12,Y,60633,Mann Park
Into the Woods,"West Lawn Park Fieldhouse, 4233, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2015,2015-06-24,Y,60629,West Lawn Park
Back to the Future,"Kinzie Elementary School, 5625, South Mobile Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",PG,2015,2015-07-02,Y,60638,Wentworth Park
How to Train Your Dragon 2,"Washtenaw Park Fieldhouse, 2521, South Washtenaw Avenue, Marshall Square, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",PG,2015,2015-07-01,Y,60608,Washtenaw Park
The Lego Movie,"Oscar F. Mayer Elementary School, 2250, North Clifton Avenue, Sheffield Neighbors, Wrightwood Neighbors, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2015,2015-08-27,Y,60614,Trebes Park
A Latino Film Festival Selection,"3456, North Kilbourn Avenue, Kilbourn Park, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",NR,2015,2015-07-22,Y,60641,Kilbourn Park
The Wizard of Oz,"2707, West Lawrence Avenue, West Ravenswood, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",G,2015,2015-08-22,Y,60625,Gross Park
The Princess Bride,"2312, West Palmer Street, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2015,2015-07-12,Y,60647,Holstein Park
Annie (2014),"31, East 95th Street, Roseland Heights, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",PG,2015,2015-08-28,Y,60628,Abbott Park
Toy Story,"3113, South Rhodes Avenue, Lake Meadows, Douglas, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",G,2015,2015-08-10,Y,60616,Lake Meadows Park
Teen Wolf,"West Wrightwood Avenue, Wrightwood Neighbors, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG,2015,2015-07-05,Y,60614,Jonquil Playlot Park
Big Hero 6,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2015,2015-07-17,N,60618,Independence Park
The Lego Movie,"9359, South Greenwood Avenue, Burnside, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",PG,2015,2015-08-19,Y,60619,Burnside Park
Jurassic Park,"7327, North Rogers Avenue, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",PG-13,2015,2015-06-11,N,60626,Pottawattomie Park
The Boxtrolls,"Luis Muñoz Marín Drive, East Humboldt Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2015,2015-08-01,Y,60622,Humboldt Park
Big Hero 6,"Archer Park Fieldhouse, 4901, South Kilbourn Avenue, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",PG,2015,2015-08-05,Y,60632,Archer Park
The Pink Panther,"Columbus Dr & Randolph St, East Randolph Drive, New East Side, Loop, Chicago, South Chicago Township, Cook County, Illinois, 60603, United States",NR,2015,2015-06-22,Y,60602,Grant Park
A Latino Film Festival Selection,"1817, South Wood Street, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",NR,2015,2015-06-17,Y,60608,Harrison Park
Frozen Sing-A-Long,"Ceramics Building, 3546, West Addison Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2015,2015-07-31,N,60618,Athletic Field Park
Dreamgirls,"West 52nd Street, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",PG-13,2015,2015-07-30,Y,60609,Sherman Park
The Bad News Bears (1976),"9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",NR,2015,2015-08-24,N,60617,Calumet Park
Jurassic Park,"4513, West Sunnyside Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG-13,2015,2015-07-10,N,60630,Mayfair Park
Instructions Not Included,"2750, South Sacramento Avenue, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",PG-13,2015,2015-06-27,Y,60608,La Villita Park
The Lego Movie,"2637, North Kimball Avenue, Jackowo, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",PG,2015,2015-08-15,Y,60647,Unity Playlot Park
St. Vincent,"2312, West Palmer Street, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG-13,2015,2015-07-27,Y,60647,Holstein Park
Much Ado About Nothing (2012),"Lakefront Trail, Edgewater Beach, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",PG-13,2015,2015-07-06,Y,60660,Kathy Osterman Beach
Once Upon a Time ... When We Were Colored,"5536, South Doctor Martin Luther King Junior Drive, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2015,2015-07-18,N,60637,Washington Park
Guardians of the Galaxy,"Margate Park Fieldhouse, 4921, North Marine Drive, Margate Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG-13,2015,2015-08-25,Y,60640,Margate Park Fieldhouse
McFarland USA,"Ceramics Building, 3546, West Addison Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2015,2015-08-28,N,60618,Athletic Field Park
Selma,"716, East 37th Street, Oakwood Shores, Oakland, Chicago, South Chicago Township, Cook County, Illinois, 60653, United States",PG-13,2015,2015-08-08,Y,60653,Ellis (Samuel) Park
Left Behind,"8035, South Damen Avenue, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2015,2015-07-24,Y,60620,Dawes Park
Maleficent,"6201-6207, South Drexel Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2015,2015-08-14,Y,60637,Harris Park
The Big Year,"West Bryn Mawr Avenue, Brynford Park, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",NR,2015,2015-07-14,N,60646,North Park Village Nature Center
When the Game Stands Tall,"Ravenswood Manor Child Care, 2758, West Montrose Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2015,2015-06-20,Y,60618,Horner Park
Despicable Me 2,"West 41st Street, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",PG,2015,2015-08-06,Y,60632,Kelly Park
Amazing Spider Man,"8913, South Muskegon Avenue, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG-13,2015,2015-06-18,N,60617,Bessemer Park
Groundhog Day,"River North, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60661, United States",PG,2015,2015-07-14,Y,60606,"Ward, A. Montgomery Park"
The Hobbit: The Battle of the Five Armies,"2520, North Greenview Avenue, West DePaul, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",PG-13,2015,2015-08-21,Y,60614,Wrightwood Park
The Pacifier,"3425, West School Street, Wacławowo, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2015,2015-07-07,N,60618,Avondale Park
Jumanji,"Normandy Park Fieldhouse, 6640, West 52nd Street, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",PG,2015,2015-07-16,Y,60638,Normandy Playground Park
Frozen,"Armour Square Park Field House, 3309, South Shields Avenue, Armour Square, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2015,2015-08-22,Y,60616,Armour Square Park
Back to the Future,"1319, West Chicago Avenue, Noble Square, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60642, United States",PG,2015,2015-08-16,Y,60642,Eckhart Park
Paddington,"Sayre Park Weightlifting Club, 6871, West Belden Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",NR,2015,2015-06-26,N,60635,Rutherford Sayre Park
Maleficent,"100, South Sangamon Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",PG,2015,2015-06-30,Y,60607,"Bartelme, Mary Park"
The Lego Movie,"7600-7612, North Bosworth Avenue, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",PG,2015,2015-08-26,Y,60626,White (Willye B.) Park
Dolphin Tale 2,"1800, West 96th Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",PG,2015,2015-06-19,Y,60643,Ridge Park
Big Hero 6,"4105, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2015,2015-07-29,N,60641,Portage Park
Maleficent,"8031, South Chappel Avenue, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2015,2015-08-30,Y,60617,Rosenblum Park
The Croods,"North Kedzie Avenue, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG,2015,2015-07-22,Y,60624,Kells Playground Park
The Goonies,"Hiawatha Park Fieldhouse, 8029, West Forest Preserve Drive, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",PG,2015,2015-07-19,Y,60634,Hiawatha Park
X-Men: Days of Future Past,"South Doctor Martin Luther King Junior Drive, Park Manor, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60621, United States",PG-13,2015,2015-08-07,Y,60619,Meyering Playground Park
Footloose,"Chase Park Fieldhouse, 4701, North Ashland Avenue, East Ravenswood, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG,2015,2015-06-25,N,60640,Chase Park
Jurassic Park,"100, South Sangamon Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",PG-13,2015,2015-08-04,Y,60607,"Bartelme, Mary Park"
Paddington,"1403, South Indiana Avenue, Central Station, South Loop, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60605, United States",PG,2015,2015-07-21,Y,60605,Daniel Webster Park
Singin' in the Rain,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, East Hyde Park, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",G,2015,2015-08-18,Y,60615,Harold Washington Playlot Park
Dead Poets Society,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2015,2015-08-27,Y,60622,Wicker Park
Mrs. Doubtfire,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",NR,2015,2015-07-09,N,60622,Wicker Park
"Alexander and the Terrible, Horrible, No Good, Very Bad Day","6553-6577, North Avondale Avenue, Edison Park, Chicago, Jefferson Township, Cook County, Illinois, 60631, United States",PG,2015,2015-06-24,N,60631,Olympia Park
A Bug's Life,"1920-1924, North Seminary Avenue, Ranch Triangle, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",G,2015,2015-08-11,N,60614,Adams Playground Park
Frozen,"1817, South Wood Street, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",PG,2015,2015-08-13,Y,60608,Harrison Park
The Boxtrolls,"716, East 37th Street, Oakwood Shores, Oakland, Chicago, South Chicago Township, Cook County, Illinois, 60653, United States",PG,2015,2015-07-02,Y,60653,Ellis (Samuel) Park
UP,"West Lawn Park Fieldhouse, 4233, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2015,2015-08-04,N,60629,West Lawn Park
The Fugitive,"River North, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2015,2015-07-28,Y,60606,"Ward, A. Montgomery Park"
Back to the Future Part II,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2015,2015-06-12,N,60618,Independence Park
Get On Up,"West 123rd Street, Stewart Ridge, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60827, United States",PG-13,2015,2015-07-23,Y,60628,West Pullman Park
The Color Purple,"8031, South Chappel Avenue, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG-13,2016,,Y,60649,Rosenblum Park
Inside Out,"Sayre Park Weightlifting Club, 6871, West Belden Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",PG,2016,,N,60635,Rutherford Sayre Park
